date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200606,NJ,163893,755555,,1933,18023,539,,410,,27641,A+,6/6/2020 13:00,2020-06-06T13:00:00Z,06/06 09:00,12106,18023,2020-06-06T13:00:00Z,,,,163893,34,557,0,919448,919448,557,919448,57,143,bdfaafd62d6c41c1d1934ba3e927658b50a94c99,0,0,0,0,0,
20200605,NJ,163336,755555,,1933,17880,542,,410,,27433,A+,6/5/2020 13:00,2020-06-05T13:00:00Z,06/05 09:00,12049,17880,2020-06-05T13:00:00Z,,,,163336,34,806,60356,918891,918891,61162,918891,79,276,ce24bce708e6bbecf9fd621f2f06fc006f2d5c7b,0,0,0,0,0,
20200604,NJ,162530,695199,,1982,17604,537,,459,,27231,A+,6/4/2020 13:00,2020-06-04T13:00:00Z,06/04 09:00,11970,17604,2020-06-04T13:00:00Z,,,,162530,34,462,19847,857729,857729,20309,857729,90,214,dd955c5b7422e76d8e72ff3e992a1d304136634c,0,0,0,0,0,
20200603,NJ,162068,675352,,2250,17390,612,,459,,27008,A+,6/3/2020 13:00,2020-06-03T13:00:00Z,06/03 09:00,11880,17390,2020-06-03T13:00:00Z,,,,162068,34,523,19220,837420,837420,19743,837420,110,0,caa95c7d99b544aa3b45a40c1d622358617f4b82,0,0,0,0,0,
20200602,NJ,161545,656132,,2370,17390,639,,480,,26815,A+,6/2/2020 13:00,2020-06-02T13:00:00Z,06/02 09:00,11770,17390,2020-06-02T13:00:00Z,,,,161545,34,627,21450,817677,817677,22077,817677,49,168,0ed564e0f0e30e1d680293a597b57a8cb8f73dbb,0,0,0,0,0,
20200601,NJ,160918,634682,,2466,17222,646,,459,,26703,A+,6/1/2020 13:00,2020-06-01T13:00:00Z,06/01 09:00,11721,17222,2020-06-01T13:00:00Z,,,,160918,34,473,48982,795600,795600,49455,795600,23,25,d4ad637efa3337722f24d3846d08da8759665bc7,0,0,0,0,0,
20200531,NJ,160445,585700,,2497,17197,522,,378,,26560,A+,5/31/2020 13:00,2020-05-31T13:00:00Z,05/31 09:00,11698,17197,2020-05-31T13:00:00Z,,,,160445,34,837,0,746145,746145,837,746145,64,76,5e7b70522585b760842158c6c1321627bead02f7,0,0,0,0,0,
20200530,NJ,159608,585700,,2626,17121,672,,499,,26301,A+,5/30/2020 13:00,2020-05-30T13:00:00Z,05/30 09:00,11634,17121,2020-05-30T13:00:00Z,,,,159608,34,764,28133,745308,745308,28897,745308,103,161,18c8bea071d6f442fe91ec7b58347fea8a3e3ce8,0,0,0,0,0,
20200529,NJ,158844,557567,,2707,16960,720,,544,,26084,A+,5/29/2020 13:00,2020-05-29T13:00:00Z,05/29 09:00,11531,16960,2020-05-29T13:00:00Z,,,,158844,34,1029,29525,716411,716411,30554,716411,130,182,bab66985cfddff7b3219716e4af11c3a054b3f62,0,0,0,0,0,
20200528,NJ,157815,528042,,2797,16778,740,,564,,25804,A+,5/28/2020 13:00,2020-05-28T13:00:00Z,05/28 09:00,11401,16778,2020-05-28T13:00:00Z,,,,157815,34,1187,24345,685857,685857,25532,685857,62,181,4ffd2424714217028a72b8b643c332353e4cb317,0,0,0,0,0,
20200527,NJ,156628,503697,,2761,16597,768,,583,,25552,A+,5/27/2020 13:00,2020-05-27T13:00:00Z,05/27 09:00,11339,16597,2020-05-27T13:00:00Z,,,,156628,34,864,23569,660325,660325,24433,660325,148,224,29ed66f71d5da3cee3bb68544d220cfaa36b5a70,0,0,0,0,0,
20200526,NJ,155764,480128,,2723,16373,786,,578,,25384,A+,5/26/2020 13:00,2020-05-26T13:00:00Z,05/26 09:00,11191,16373,2020-05-26T13:00:00Z,,,,155764,34,672,11423,635892,635892,12095,635892,47,16373,f3de735a21240f323502fc809c1a1fa9eec33979,0,0,0,0,0,
20200525,NJ,155092,468705,,2755,,719,,540,,25253,A+,5/25/2020 13:00,2020-05-25T13:00:00Z,05/25 09:00,11144,,2020-05-25T13:00:00Z,,,,155092,34,938,19052,623797,623797,19990,623797,11,0,549296c4a2a213ce95f77885740e1b44c515ad7d,0,0,0,0,0,
20200524,NJ,154154,449653,,2857,,760,,639,,25040,A+,5/24/2020 13:00,2020-05-24T13:00:00Z,05/24 09:00,11133,,2020-05-24T13:00:00Z,,,,154154,34,1050,24022,603807,603807,25072,603807,52,0,67a9d7e845b7c990d5b75718945c4cdc956b7a35,0,0,0,0,0,
20200523,NJ,153104,425631,,2974,,806,,611,,24762,A+,5/23/2020 13:00,2020-05-23T13:00:00Z,05/23 09:00,11081,,2020-05-23T13:00:00Z,,,,153104,34,385,23036,578735,578735,23421,578735,96,0,860ce34b482c56c10c38fcbab171eb6c9728a2e2,0,0,0,0,0,
20200522,NJ,152719,402595,,3049,,846,,674,,24491,A+,5/22/2020 13:00,2020-05-22T13:00:00Z,05/22 09:00,10985,,2020-05-22T13:00:00Z,,,,152719,34,1247,9793,555314,555314,11040,555314,142,0,e6cfa3cf1406f450ecc0bd49be45caee7bb29a77,0,0,0,0,0,
20200521,NJ,151472,392802,,3208,,896,,700,,24236,A+,5/21/2020 13:00,2020-05-21T13:00:00Z,05/21 09:00,10843,,2020-05-21T13:00:00Z,,,,151472,34,1073,11858,544274,544274,12931,544274,96,0,c779cb8e07703ffe96305ff0307d31ab8c2de229,0,0,0,0,0,
20200520,NJ,150399,380944,,3405,,969,,750,,23945,A+,5/20/2020 13:00,2020-05-20T13:00:00Z,05/20 09:00,10747,,2020-05-20T13:00:00Z,,,,150399,34,1386,9775,531343,531343,11161,531343,161,0,e021501bc4d4e2aaedabece97ca87f6b73f0512e,0,0,0,0,0,
20200519,NJ,149013,371169,,3481,,977,,789,,23657,A+,5/19/2020 13:00,2020-05-19T13:00:00Z,05/19 09:00,10586,,2020-05-19T13:00:00Z,,,,149013,34,974,13639,520182,520182,14613,520182,151,0,738102de573fc6175bbc212459bd37b6df2d0fc6,0,0,0,0,0,
20200518,NJ,148039,357530,,3509,,1053,,819,,23496,A+,5/18/2020 13:00,2020-05-18T13:00:00Z,05/18 09:00,10435,,2020-05-18T13:00:00Z,,,,148039,34,1705,16299,505569,505569,18004,505569,79,0,9492c70d5858ed42827ed4700acbeb9aaf57a3b3,0,0,0,0,0,
20200517,NJ,146334,341231,,3411,,1030,,819,,23299,A+,5/17/2020 13:00,2020-05-17T13:00:00Z,05/17 09:00,10356,,2020-05-17T13:00:00Z,,,,146334,34,1245,11096,487565,487565,12341,487565,107,0,5da89be2dfb16413850b2c525cfd8398f4d80115,0,0,0,0,0,
20200516,NJ,145089,330135,,3564,,1061,,846,,22939,A+,5/16/2020 13:00,2020-05-16T13:00:00Z,05/16 09:00,10249,,2020-05-16T13:00:00Z,,,,145089,34,1184,11068,475224,475224,12252,475224,111,0,9ded03caeccbb7d2906eb0a8a8a0f8a7a72f7e8f,0,0,0,0,0,
20200515,NJ,143905,319067,,3823,,1127,,865,,15642,A+,5/15/2020 13:00,2020-05-15T13:00:00Z,05/15 09:00,10138,,2020-05-15T13:00:00Z,,,,143905,34,1201,10075,462972,462972,11276,462972,192,0,c637bd8b29fb69cc8625f54a874e3c5825f8b9ee,0,0,0,0,0,
20200514,NJ,142704,308992,,3958,,1157,,898,,15642,A+,5/14/2020 13:00,2020-05-14T13:00:00Z,05/14 09:00,9946,,2020-05-14T13:00:00Z,,,,142704,34,1144,9102,451696,451696,10246,451696,244,0,998fa324d25b9588f5747cd0c197d0ebaad2d6cd,0,0,0,0,0,
20200513,NJ,141560,299890,,4226,,1226,,928,,15642,A+,5/13/2020 13:00,2020-05-13T13:00:00Z,05/13 09:00,9702,,2020-05-13T13:00:00Z,,,,141560,34,817,7573,441450,441450,8390,441450,194,0,387ac916a2e2c9f5a752e65bdafa6aaa1ddc3196,0,0,0,0,0,
20200512,NJ,140743,292317,,4328,,1306,,982,,15642,A+,5/12/2020 13:00,2020-05-12T13:00:00Z,05/12 09:00,9508,,2020-05-12T13:00:00Z,,,,140743,34,798,6329,433060,433060,7127,433060,198,0,878a5c9d6aac3c626d6b6434e3e1ecb9ee0e20ab,0,0,0,0,0,
20200511,NJ,139945,285988,,4195,,1255,,970,,15642,A+,5/11/2020 13:00,2020-05-11T13:00:00Z,05/11 09:00,9310,,2020-05-11T13:00:00Z,,,,139945,34,1413,112073,425933,425933,113486,425933,55,0,cfa6a82909725b6a5db5fd846748aa4983c7cee9,0,0,0,0,0,
20200510,NJ,138532,173915,591,4308,,1338,,994,,15642,A+,5/10/2020 13:00,2020-05-10T13:00:00Z,05/10 09:00,9255,,2020-05-10T13:00:00Z,,,,138532,34,1447,5794,313038,312447,7241,312447,139,0,7d7e6d20bd42ead2e0632c5d4e40760f7771e091,0,0,0,0,0,
20200509,NJ,137085,168121,557,4628,,1416,,1054,,15642,A+,5/9/2020 13:00,2020-05-09T13:00:00Z,05/09 09:00,9116,,2020-05-09T13:00:00Z,,,,137085,34,1631,4816,305763,305206,6447,305206,164,0,6b742e60e20766fa4ab0b20af7410b5b552bd21d,0,0,0,0,0,
20200508,NJ,135454,163305,553,4605,,1439,,1089,,15642,A+,5/8/2020 13:00,2020-05-08T13:00:00Z,05/08 09:00,8952,,2020-05-08T13:00:00Z,,,,135454,34,1819,4282,299312,298759,6101,298759,151,0,f2780868595e83997321497a42aa50b120e4529d,0,0,0,0,0,
20200507,NJ,133635,159023,552,4996,,1470,,1107,,15642,A+,5/7/2020 13:00,2020-05-07T13:00:00Z,05/07 09:00,8801,,2020-05-07T13:00:00Z,,,,133635,34,1745,1993,293210,292658,3738,292658,252,0,94591787e4e12ae90eebd7d86e10c6efb53bd679,0,0,0,0,0,
20200506,NJ,131890,157030,594,5221,,1549,,1146,,15642,A+,5/6/2020 13:00,2020-05-06T13:00:00Z,05/06 09:00,8549,,2020-05-06T13:00:00Z,,,,131890,34,1297,0,289514,288920,1297,288920,305,0,109794ba91814fc1d95b8c9887c4ffefc6b8e48f,0,0,0,0,0,
20200505,NJ,130593,157030,550,5328,,1534,,1169,,15642,A+,5/5/2020 13:00,2020-05-05T13:00:00Z,05/05 09:00,8244,,2020-05-05T13:00:00Z,,,,130593,34,2324,8079,288173,287623,10403,287623,334,0,4f0a5c6155ba3784a340b062fea7f82b2bec7c9e,0,0,0,0,0,
20200504,NJ,128269,148951,647,5287,,1610,,1189,,15642,A+,5/4/2020 13:00,2020-05-04T13:00:00Z,05/04 09:00,7910,,2020-05-04T13:00:00Z,,,,128269,34,1525,629,277867,277220,2154,277220,39,0,00f6b260142fbe1a1842f5aee25714500e481152,0,0,0,0,0,
20200503,NJ,126744,148322,641,5317,,1623,,1198,,15642,A+,5/3/2020 13:00,2020-05-03T13:00:00Z,05/03 09:00,7871,,2020-05-03T13:00:00Z,,,,126744,34,3027,9727,275707,275066,12754,275066,129,0,35e1cbac5a6a659e6edabc0cc6adfc20db112160,0,0,0,0,0,
20200502,NJ,123717,138595,676,5713,,1715,,1230,,15642,A+,5/2/2020 13:00,2020-05-02T13:00:00Z,05/02 09:00,7742,,2020-05-02T13:00:00Z,,,,123717,34,2527,3240,262988,262312,5767,262312,204,0,7368d7120d07c9d8ca5c0c2db2d0d10a40cd5956,0,0,0,0,0,
20200501,NJ,121190,135355,583,5972,,1724,,1286,,15642,A+,5/1/2020 13:00,2020-05-01T13:00:00Z,05/01 09:00,7538,,2020-05-01T13:00:00Z,,,,121190,34,2538,6089,257128,256545,8627,256545,310,0,018f66d56c3bb42a47a062ebd8eb836e3c78b94c,0,0,0,0,0,
20200430,NJ,118652,129266,478,6137,,1765,,1271,,15642,A+,4/30/2020 13:00,2020-04-30T13:00:00Z,04/30 09:00,7228,,2020-04-30T13:00:00Z,,,,118652,34,2388,4212,248396,247918,6600,247918,458,0,0ce0b9741255ad7d1f1f8d82b5214fc96d3e2d4c,0,0,0,0,0,
20200429,NJ,116264,125054,617,6289,,1811,,1327,,15642,A+,4/29/2020 13:00,2020-04-29T13:00:00Z,04/29 09:00,6770,,2020-04-29T13:00:00Z,,,,116264,34,2408,4551,241935,241318,6959,241318,328,0,7a167d9ed3c9c9c3d3d27f11fbfd48609fa214d2,0,0,0,0,0,
20200428,NJ,113856,120503,,6476,,1809,,1262,,15642,A+,4/28/2020 13:00,2020-04-28T13:00:00Z,04/28 09:00,6442,,2020-04-28T13:00:00Z,,,,,34,2668,3916,234359,234359,6584,234359,398,0,709022c61f49971284a6535f330d331e49aea860,0,0,0,0,0,
20200427,NJ,111188,116587,,6407,,1801,,1303,,,A,4/26/2020 11:00,2020-04-26T11:00:00Z,04/26 07:00,6044,,2020-04-26T11:00:00Z,,,,,34,2150,2481,227775,227775,4631,227775,106,0,e430afe43cfdf9821d05952d4a763ef49f952457,0,0,0,0,0,
20200426,NJ,109038,114106,,6573,,1804,,1418,,,A,4/26/2020 11:00,2020-04-26T11:00:00Z,04/26 07:00,5938,,2020-04-26T11:00:00Z,,,,,34,3515,5943,223144,223144,9458,223144,75,0,913e23923c08cc3d5639bab25e01c864a5569b93,0,0,0,0,0,
20200425,NJ,105523,108163,,6722,,1971,,1442,,,A,4/25/2020 13:00,2020-04-25T13:00:00Z,04/25 09:00,5863,,2020-04-25T13:00:00Z,,,,,34,3327,4397,213686,213686,7724,213686,246,0,e42265b57d6b736223135003bd73af038abc81a5,0,0,0,0,0,
20200424,NJ,102196,103766,,6847,,1933,,1487,,,A,4/24/2020 13:00,2020-04-24T13:00:00Z,04/24 09:00,5617,,2020-04-24T13:00:00Z,,,,,34,2207,3607,205962,205962,5814,205962,249,0,e677343e3bdd62ddfa821bb9137ecba110e524a4,0,0,0,0,0,
20200423,NJ,99989,100159,,7240,,1990,,1462,,,A,4/23/2020 13:00,2020-04-23T13:00:00Z,04/23 09:00,5368,,2020-04-23T13:00:00Z,,,,,34,4124,4365,200148,200148,8489,200148,305,0,2838f016232e284edcd0499ed91da5ff40da72f3,0,0,0,0,0,
20200422,NJ,95865,95794,,7210,,1983,,1570,,,A,4/22/2020 13:00,2020-04-22T13:00:00Z,04/22 09:00,5063,,2020-04-22T13:00:00Z,,,,,34,3478,3355,191659,191659,6833,191659,310,0,e8510231179cd385b79b8370f4c3fba58d8df141,0,0,0,0,0,
20200421,NJ,92387,92439,,7594,,1930,,1501,,,A,4/21/2020 13:00,2020-04-21T13:00:00Z,04/21 09:00,4753,,2020-04-21T13:00:00Z,,,,,34,3581,3188,184826,184826,6769,184826,376,0,2c692a7ceab0c953a176084a04aee6292742fa7b,0,0,0,0,0,
20200420,NJ,88806,89251,,6986,,2018,,1594,,,A,4/20/2020 13:00,2020-04-20T13:00:00Z,04/20 09:00,4377,,2020-04-20T13:00:00Z,,,,,34,3505,3864,178057,178057,7369,178057,175,0,3ae0edc446fd6b269f64751b1e9f28d3937f45c8,0,0,0,0,0,
20200419,NJ,85301,85387,,7494,,1940,,1628,,,A,4/19/2020 13:00,2020-04-19T13:00:00Z,04/19 09:00,4202,,2020-04-19T13:00:00Z,,,,,34,3881,4271,170688,170688,8152,170688,132,0,1d20c124ffa32f6fd2e0710a72b729a794325a5d,0,0,0,0,0,
20200418,NJ,81420,81116,,7718,,2024,,1641,,,A,4/18/2020 12:49,2020-04-18T12:49:00Z,04/18 08:49,4070,,2020-04-18T12:49:00Z,,,,,34,2953,2134,162536,162536,5087,162536,230,0,a977624788d10c7566af19cc6beb9bfa88ff3e1b,0,0,0,0,0,
20200417,NJ,78467,78982,,8011,,1961,,1594,,,A,4/17/2020 13:00,2020-04-17T13:00:00Z,04/17 09:00,3840,,2020-04-17T13:00:00Z,,,,,34,3150,2469,157449,157449,5619,157449,322,0,4a18e9016fd97c9fa489145a459e7897dbc96d4d,0,0,0,0,0,
20200416,NJ,75317,76513,,8224,,2014,,1645,,,A,4/16/2020 13:00,2020-04-16T13:00:00Z,04/16 09:00,3518,,2020-04-16T13:00:00Z,,,,,34,4287,3522,151830,151830,7809,151830,362,0,364482f8c661ae5a4e257e447a8c8ef3b9eb0055,0,0,0,0,0,
20200415,NJ,71030,72991,,8270,,1980,,1705,,,A,4/15/2020 13:00,2020-04-15T13:00:00Z,04/15 09:00,3156,,2020-04-15T13:00:00Z,,,,,34,2206,2041,144021,144021,4247,144021,351,0,6b38417bf3f453739089b6de556bacbb1762f6ee,0,0,0,0,0,
20200414,NJ,68824,70950,,8185,,2051,,1626,,,A,4/14/2020 13:00,2020-04-14T13:00:00Z,04/14 09:00,2805,,2020-04-14T13:00:00Z,,,,,34,4240,6065,139774,139774,10305,139774,362,0,b92bbb4938379d2192485e010c5f50154dfc1886,0,0,0,0,0,
20200413,NJ,64584,64885,,7781,,1886,,1611,,,A,4/13/2020 14:00,2020-04-13T14:00:00Z,04/13 10:00,2443,,2020-04-13T14:00:00Z,,,,,34,2734,0,129469,129469,2734,129469,93,0,b837f34543130203524e237f4df44787dcc665c6,0,0,0,0,0,
20200412,NJ,61850,64885,,7604,,1914,,1644,,,A,4/12/2020 13:00,2020-04-12T13:00:00Z,04/12 09:00,2350,,2020-04-12T13:00:00Z,,,,,34,3699,2843,126735,126735,6542,126735,167,0,249685f33766a5e29cb5e7fc114fbc2495c4fcee,0,0,0,0,0,
20200411,NJ,58151,62042,,7618,,1746,,1650,,,A,4/11/2020 13:00,2020-04-11T13:00:00Z,04/11 09:00,2183,,2020-04-11T13:00:00Z,,,,,34,3563,3107,120193,120193,6670,120193,251,0,2074362cfdd911100272108ec487c6b221e3df16,0,0,0,0,0,
20200410,NJ,54588,58935,,7570,,1679,,1663,,682,A,4/10/2020 13:00,2020-04-10T13:00:00Z,04/10 09:00,1932,,2020-04-10T13:00:00Z,,,,,34,3561,2770,113523,113523,6331,113523,232,0,f5bce2f2ebd2ba03fc54f23cdb5d501950871ac6,0,0,0,0,0,
20200409,NJ,51027,56165,,7363,,1523,,1551,,,A,4/9/2020 08:00,2020-04-09T08:00:00Z,04/09 04:00,1700,,2020-04-09T08:00:00Z,,,,,34,3590,3186,107192,107192,6776,107192,196,0,9b6a8b3c79ae485e98708637c6636d3e49f07751,0,0,0,0,0,
20200408,NJ,47437,52979,,7026,,1617,,1576,,,A,4/8/2020 14:08,2020-04-08T14:08:00Z,04/08 10:08,1504,,2020-04-08T14:08:00Z,,,,,34,3021,2421,100416,100416,5442,100416,272,0,37fd438cc195cd7c229d329f604d7f78fb1fd41c,0,0,0,0,0,
20200407,NJ,44416,50558,,7017,,1651,,1540,,,A,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,1232,,2020-04-07T13:00:00Z,,,,,34,3326,2616,94974,94974,5942,94974,229,0,5b2819ad328b8ff97716d3f8895af5966a3f7b15,0,0,0,0,0,
20200406,NJ,41090,47942,,6390,,,,1263,,,A,4/6/2020 13:00,2020-04-06T13:00:00Z,04/06 09:00,1003,,2020-04-06T13:00:00Z,,,,,34,3585,3281,89032,89032,6866,89032,86,0,bf9790a27f55c900e4219edf725e17d5db948a9e,0,0,0,0,0,
20200405,NJ,37505,44661,,4000,,,,,,,A,4/5/2020 13:00,2020-04-05T13:00:00Z,04/05 09:00,917,,2020-04-05T13:00:00Z,,,,,34,3381,3429,82166,82166,6810,82166,71,0,3268fe111bfb37f1428cdbe741db198a41679e95,0,0,0,0,0,
20200404,NJ,34124,41232,,4000,,,,,,,A,4/4/2020 13:00,2020-04-04T13:00:00Z,04/04 09:00,846,,2020-04-04T13:00:00Z,,,,,34,4229,3624,75356,75356,7853,75356,200,0,b17ce712064a527a65b5ed7a4bbdf1ce02acb1f5,0,0,0,0,0,
20200403,NJ,29895,37608,,3016,,,,,,,A,4/3/2020 13:00,2020-04-03T13:00:00Z,04/03 09:00,646,,2020-04-03T13:00:00Z,,,,,34,4305,4088,67503,67503,8393,67503,109,0,9149ead5564a496b7326d0ab0da0122fd2874ddb,0,0,0,0,0,
20200402,NJ,25590,33520,,2000,,,,,,,A,4/2/2020 13:00,2020-04-02T13:00:00Z,04/02 09:00,537,,2020-04-02T13:00:00Z,,,,,34,3335,3133,59110,59110,6468,59110,182,0,b05eb1b76e09f2f60f4228f437d54b449c4702e3,0,0,0,0,0,
20200401,NJ,22255,30387,,2000,,,,,,,A,4/1/2020 13:00,2020-04-01T13:00:00Z,04/01 09:00,355,,2020-04-01T13:00:00Z,,,,,34,3559,3310,52642,52642,6869,52642,88,0,97d471b53b02070b3a31871c24d055f1df95683c,0,0,0,0,0,
20200331,NJ,18696,27077,,2000,,,,,,,A,3/31/2020 13:00,2020-03-31T13:00:00Z,03/31 09:00,267,,2020-03-31T13:00:00Z,,,,,34,2060,1853,45773,45773,3913,45773,69,0,5804f1c6b9e0b62883b54d8e96a5fecefb5dd337,0,0,0,0,0,
20200330,NJ,16636,25224,,2000,,,,,,,A,3/29/2020 13:30,2020-03-29T13:30:00Z,03/29 09:30,198,,2020-03-29T13:30:00Z,,,,,34,3250,3008,41860,41860,6258,41860,37,0,19188ab53e4e9032967eeab7adb2f32df77fe64c,0,0,0,0,0,
20200329,NJ,13386,22216,,2000,,,,,,,A,3/29/2020 13:30,2020-03-29T13:30:00Z,03/29 09:30,161,,2020-03-29T13:30:00Z,,,,,34,2262,2830,35602,35602,5092,35602,21,0,1c501b0b006c2dc422c5304b849a829c4216fade,0,0,0,0,0,
20200328,NJ,11124,19386,,2000,,,,,,,A,3/28/2020 13:30,2020-03-28T13:30:00Z,03/28 09:30,140,,2020-03-28T13:30:00Z,,,,,34,2299,2839,30510,30510,5138,30510,32,0,f030c3759d53eba9dbe34f26125e71c0163ee61c,0,0,0,0,0,
