date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200615,MS,19799,210704,,661,2680,163,,100,,15323,A,6/14/2020 19:00,2020-06-14T19:00:00Z,06/14 15:00,895,2680,2020-06-14T19:00:00Z,230503,,,19664,28,283,16167,230503,230503,16450,230503,4,15,34b1deaf3e51a2e599a34a340b053dd1ff929db5,0,0,0,0,0,
20200614,MS,19516,194537,,667,2665,151,,99,,13356,A,6/14/2020 00:00,2020-06-14T00:00:00Z,06/13 20:00,891,2665,2020-06-14T00:00:00Z,213753,,,19216,28,168,0,214053,214053,168,214053,2,21,cb6a99c901319526c7a58e15025cb8ec081e582f,0,0,0,0,0,
20200613,MS,19348,194537,,684,2644,160,,103,,13356,A,6/12/2020 19:00,2020-06-12T19:00:00Z,06/12 15:00,889,2644,2020-06-12T19:00:00Z,213753,,,19216,28,257,-865,213885,213885,-608,213885,8,1,8a669d6b6af8a36f39893b25b158026ed17774f2,0,0,0,0,0,
20200612,MS,19091,195402,,710,2643,172,,94,,13356,A,6/11/2020 19:00,2020-06-11T19:00:00Z,06/11 15:00,881,2643,2020-06-11T19:00:00Z,213753,,,18959,28,608,0,214493,214493,608,214493,13,29,1ad5904a9a4ccb970c4a7a5932564c8332ba9a77,0,0,0,0,0,
20200611,MS,18483,195402,,655,2614,160,,99,,13356,A,6/9/2020 19:00,2020-06-09T19:00:00Z,06/09 15:00,868,2614,2020-06-09T19:00:00Z,213753,,,18351,28,0,0,213885,213885,0,213885,0,0,0a2f9afde77391b665a5a6a2254c3b1c7e11c720,0,0,0,0,0,
20200610,MS,18483,195402,,655,2614,160,,99,,13356,A,6/9/2020 19:00,2020-06-09T19:00:00Z,06/09 15:00,868,2614,2020-06-09T19:00:00Z,213753,,,18351,28,715,4958,213885,213885,5673,213885,31,79,5efbee543544b2b893e9af8cff408e643480ce66,0,0,0,0,0,
20200609,MS,17768,190444,,598,2535,142,,83,,13356,A,6/7/2020 19:00,2020-06-07T19:00:00Z,06/07 15:00,837,2535,2020-06-07T19:00:00Z,208089,,,17645,28,0,0,208212,208212,0,208212,0,0,14e29084444ed4e9c78018bb4c92946aeada59f2,0,0,0,0,0,
20200608,MS,17768,190444,,598,2535,142,,83,,13356,A,6/7/2020 19:00,2020-06-07T19:00:00Z,06/07 15:00,837,2535,2020-06-07T19:00:00Z,208089,,,17645,28,498,4465,208212,208212,4963,208212,20,13,402bcf6e2605d9cedf433b0a7b8fab592993d473,0,0,0,0,0,
20200607,MS,17270,185979,,585,2522,133,,69,,11203,A,6/6/2020 19:00,2020-06-06T19:00:00Z,06/06 15:00,817,2522,2020-06-06T19:00:00Z,203127,,,17148,28,501,9625,203249,203249,10126,203249,14,47,dc6d9efc9364de1540418aa172ad55552ee609ee,0,0,0,0,0,
20200606,MS,16769,176354,,604,2475,149,,84,,11203,A,6/4/2020 19:00,2020-06-04T19:00:00Z,06/04 15:00,803,2475,2020-06-04T19:00:00Z,193008,,,16654,28,10,0,193123,193123,10,193123,0,0,70101e4d267e16cb63938188ee769346a311ba75,0,0,0,0,0,
20200605,MS,16759,176354,,604,2475,149,,84,,11203,A,6/4/2020 19:00,2020-06-04T19:00:00Z,06/04 15:00,803,2475,2020-06-04T19:00:00Z,193008,,,16654,28,199,7929,193113,193113,8128,193113,9,135,993d06d3783932f802089f898209f5c9d41738d5,0,0,0,0,0,
20200604,MS,16560,168425,,633,2340,145,,97,,11203,A,6/4/2020 00:00,2020-06-04T00:00:00Z,06/03 20:00,794,2340,2020-06-04T00:00:00Z,184335,,,16447,28,238,0,184985,184985,238,184985,12,0,2e98bc332298d52ef0ed506682e8d93f4981336c,0,0,0,0,0,
20200603,MS,16322,168425,,602,2340,141,,96,,11203,A,6/2/2020 00:00,2020-06-02T00:00:00Z,06/01 20:00,782,2340,2020-06-02T00:00:00Z,184335,,,15910,28,302,4947,184747,184747,5249,184747,15,44,7792d53fd5b79c9ac5669a3786e0746b05a2e803,0,0,0,0,0,
20200602,MS,16020,163478,,584,2296,146,,97,,11203,A,6/1/2020 00:00,2020-06-01T00:00:00Z,05/31 20:00,767,2296,2020-06-01T00:00:00Z,179388,,,15910,28,268,2976,179498,179498,3244,179498,28,0,87208dc223804fe320ce79246b2e9fadfe09964a,0,0,0,0,0,
20200601,MS,15752,160502,,584,2296,146,,97,,11203,A,5/31/2020 19:00,2020-05-31T19:00:00Z,05/31 15:00,739,2296,2020-05-31T19:00:00Z,176254,,,15752,28,251,4166,176254,176254,4417,176254,5,24,57866d6f4b43ce94f2931608a39c25c253512884,0,0,0,0,0,
20200531,MS,15501,156336,,570,2272,113,,108,,9401,A,5/30/2020 19:00,2020-05-30T19:00:00Z,05/30 15:00,734,2272,2020-05-30T19:00:00Z,171837,,,15501,28,272,5633,171837,171837,5905,171837,11,32,7078382a39bd0e1694fc11c7778a093f87186746,0,0,0,0,0,
20200530,MS,15229,150703,,593,2240,145,,92,,9401,A,5/29/2020 19:00,2020-05-29T19:00:00Z,05/29 15:00,723,2240,2020-05-29T19:00:00Z,165932,,,15229,28,439,-815,165932,165932,-376,165932,13,32,70da81659eab02856377cb0749d2246d324beb88,0,0,0,0,0,
20200529,MS,14790,151518,,584,2208,121,,77,,9401,A,5/28/2020 19:00,2020-05-28T19:00:00Z,05/28 15:00,710,2208,2020-05-28T19:00:00Z,158973,,,14790,28,418,9393,166308,166308,9811,166308,17,61,7b49bcea6b8b5450d6daa078bbbdee1cbb562b7a,0,0,0,0,0,
20200528,MS,14372,142125,,594,2147,148,,78,,9401,A,5/27/2020 19:00,2020-05-27T19:00:00Z,05/27 15:00,693,2147,2020-05-27T19:00:00Z,156497,,,14372,28,328,8037,156497,156497,8365,156497,23,41,c8051f8c111a48513ddd16ad9caf665fa0555954,0,0,0,0,0,
20200527,MS,14044,134088,,547,2106,127,,73,,9401,A,5/26/2020 19:00,2020-05-26T19:00:00Z,05/26 15:00,670,2106,2020-05-26T19:00:00Z,147819,,,14044,28,313,0,148132,148132,313,148132,18,36,cf90ee29f1b08658fe7c7f0c59201336effb8cdc,0,0,0,0,0,
20200526,MS,13731,134088,,561,2070,134,,81,,9401,A,5/25/2020 19:00,2020-05-25T19:00:00Z,05/25 15:00,652,2070,2020-05-25T19:00:00Z,147819,,,13731,28,273,3629,147819,147819,3902,147819,17,24,1c5a94de970ae061e3143ce4fa90c9c76ea72389,0,0,0,0,0,
20200525,MS,13458,130459,,566,2046,152,,94,,9401,A,5/24/2020 19:00,2020-05-24T19:00:00Z,05/24 15:00,635,2046,2020-05-24T19:00:00Z,143917,,,13458,28,206,5809,143917,143917,6015,143917,10,23,81d63af191f8137b161861541545520f928577f9,0,0,0,0,0,
20200524,MS,13252,124650,,512,2023,150,,73,,7681,A,5/23/2020 19:00,2020-05-23T19:00:00Z,05/23 15:00,625,2023,2020-05-23T19:00:00Z,137902,,,13252,28,247,3435,137902,137902,3682,137902,9,27,39050ff010c37cffde668fd36ca5351d567daaa7,0,0,0,0,0,
20200523,MS,13005,121215,,590,1996,154,,93,,7681,A,5/22/2020 19:00,2020-05-22T19:00:00Z,05/22 15:00,616,1996,2020-05-22T19:00:00Z,134220,,,13005,28,381,-4134,134220,134220,-3753,134220,20,30,bd9aca4e2923ec13b5313c237f5fcc43a230cc5c,0,0,0,0,0,
20200522,MS,12624,125349,,557,1966,159,,85,,7681,A,5/21/2020 19:00,2020-05-21T19:00:00Z,05/21 15:00,596,1966,2020-05-21T19:00:00Z,137973,,,12624,28,402,11601,137973,137973,12003,137973,16,34,c711a997f73a81a1f0c78c6e6683f61457bda7b6,0,0,0,0,0,
20200521,MS,12222,113748,,638,1932,158,,92,,7681,A,5/20/2020 19:00,2020-05-20T19:00:00Z,05/20 15:00,580,1932,2020-05-20T19:00:00Z,125970,,,12222,28,255,5035,125970,125970,5290,125970,10,31,76303361c5727d90b2d23df178d148b237ede5bd,0,0,0,0,0,
20200520,MS,11967,108713,,644,1901,157,,89,,7681,A,5/19/2020 19:00,2020-05-19T19:00:00Z,05/19 15:00,570,1901,2020-05-19T19:00:00Z,120680,,,11967,28,263,2657,120680,120680,2920,120680,16,61,8ecdbb5fbea908e58165ad3ff2e7381733df3178,0,0,0,0,0,
20200519,MS,11704,106056,,611,1840,153,,87,,7681,A,5/18/2020 19:00,2020-05-18T19:00:00Z,05/18 15:00,554,1840,2020-05-18T19:00:00Z,117760,,,11704,28,272,1721,117760,117760,1993,117760,26,35,e11f9a1c5cd36fcad64b03119f40d1ccabec667e,0,0,0,0,0,
20200518,MS,11432,104335,,559,1805,141,,75,,7681,A,5/17/2020 19:00,2020-05-17T19:00:00Z,05/17 15:00,528,1805,2020-05-17T19:00:00Z,115767,,,11432,28,136,2505,115767,115767,2641,115767,7,32,5188e6716fb5162a125ace2fff1bd7cc170eec79,0,0,0,0,0,
20200517,MS,11296,101830,,608,1773,158,,81,,6268,A,5/16/2020 19:00,2020-05-16T19:00:00Z,05/16 15:00,521,1773,2020-05-16T19:00:00Z,,,,11296,28,173,4477,113126,113126,4650,113126,11,25,b89eabbb51eb68d13bc0bb00d94728de20c52e46,0,0,0,0,0,
20200516,MS,11123,97353,,641,1748,170,,81,,6268,A,5/15/2020 19:00,2020-05-15T19:00:00Z,05/15 15:00,510,1748,2020-05-15T19:00:00Z,108476,,,11123,28,322,1331,108476,108476,1653,108476,17,36,8922345fe897b5c96f9963c97d795a29a0a3d0b5,0,0,0,0,0,
20200515,MS,10801,96022,,573,1712,172,,81,,6268,A,5/14/2020 19:00,2020-05-14T19:00:00Z,05/14 15:00,493,1712,2020-05-14T19:00:00Z,106823,,,10801,28,318,1179,106823,106823,1497,106823,13,45,f5b618f892f81cf69acd60a15320fa0781f43525,0,0,0,0,0,
20200514,MS,10483,94843,,589,1667,131,,72,,6268,A,5/13/2020 19:00,2020-05-13T19:00:00Z,05/13 15:00,480,1667,2020-05-13T19:00:00Z,105326,,,105326,28,393,4885,105326,105326,5278,105326,15,51,ae43c813596967cd1c31a54322bb8524391c70cb,0,0,0,0,0,
20200513,MS,10090,89958,,604,1616,150,,79,,6268,A,5/12/2020 19:00,2020-05-12T19:00:00Z,05/12 15:00,465,1616,2020-05-12T19:00:00Z,100048,,,10090,28,182,2174,100048,100048,2356,100048,8,34,9dfe4a21576c5b0c2a601e935f353592d2ca3716,0,0,0,0,0,
20200512,MS,9908,87784,,604,1582,146,,75,,6268,A,5/11/2020 19:00,2020-05-11T19:00:00Z,05/11 15:00,457,1582,2020-05-11T19:00:00Z,97692,,,9908,28,234,1573,97692,97692,1807,97692,22,36,c4ec449513e56fbef4924b666a287822330b4721,0,0,0,0,0,
20200511,MS,9674,86211,,507,1546,132,,68,,6268,A,5/10/2020 19:00,2020-05-10T19:00:00Z,05/10 15:00,435,1546,2020-05-10T19:00:00Z,95885,,,9674,28,173,14110,95885,95885,14283,95885,5,15,c0c6cab79b7a919045b59cccba60f95b6d4f892f,0,0,0,0,0,
20200510,MS,9501,72101,,645,1531,141,,78,,4421,A,5/9/2020 19:00,2020-05-09T19:00:00Z,05/09 15:00,430,1531,2020-05-09T19:00:00Z,91999,,,9501,28,123,0,81602,81602,123,81602,9,19,c9cc211e9c35423be3998861050603bf390adb7c,0,0,0,0,0,
20200509,MS,9378,72101,,607,1512,133,,76,,4421,A,5/8/2020 19:00,2020-05-08T19:00:00Z,05/08 15:00,421,1512,2020-05-08T19:00:00Z,90472,,,9378,28,288,0,81479,81479,288,81479,12,34,e9207eabf6a8d62cc69abdd1dc1336f9bd5dd77e,0,0,0,0,0,
20200508,MS,9090,72101,,632,1478,123,,58,,4421,A,5/7/2020 19:00,2020-05-07T19:00:00Z,05/07 15:00,409,1478,2020-05-07T19:00:00Z,,,,9090,28,404,0,81191,81191,404,81191,13,36,5ffb3a285c7530e5478ed140b3712e3d4f404fcf,0,0,0,0,0,
20200507,MS,8686,72101,,650,1442,139,,71,,4421,A,5/6/2020 19:00,2020-05-06T19:00:00Z,05/06 15:00,396,1442,2020-05-06T19:00:00Z,,,,8686,28,262,0,80787,80787,262,80787,22,50,d478eccdc59addc6e7e7300b372798c56b98f682,0,0,0,0,0,
20200506,MS,8424,72101,,618,1392,144,,79,,4421,B,5/5/2020 19:00,2020-05-05T19:00:00Z,05/05 15:00,374,1392,2020-05-05T19:00:00Z,,,,8424,28,217,0,80525,80525,217,80525,32,40,08a7172f9d3fec16108a3f6f376aaea66c809336,0,0,0,0,0,
20200505,MS,8207,72101,,645,1352,162,,77,,4421,B,5/4/2020 19:00,2020-05-04T19:00:00Z,05/04 15:00,342,1352,2020-05-04T19:00:00Z,,,,8207,28,330,301,80308,80308,631,80308,32,36,ab24734e6ab054bc2c26416ff49f8c18b7f8f364,0,0,0,0,0,
20200504,MS,7877,71800,,646,1316,145,,78,,4421,B,5/3/2020 19:00,2020-05-03T19:00:00Z,05/03 15:00,310,1316,2020-05-03T19:00:00Z,,,,7877,28,327,1757,79677,79677,2084,79677,7,18,379f5a772b1d54b6cadbe0f9041eb59706c55140,0,0,0,0,0,
20200503,MS,7550,70043,,667,1298,143,,73,,3413,B,5/2/2020 19:00,2020-05-02T19:00:00Z,05/02 15:00,303,1298,2020-05-02T19:00:00Z,,,,7550,28,109,3009,77593,77593,3118,77593,12,33,3126c8645cb2fddaa074e0a7f6db0765d6aaf0bd,0,0,0,0,0,
20200502,MS,7441,67034,,632,1265,142,,71,,3413,B,5/1/2020 19:00,2020-05-01T19:00:00Z,05/01 15:00,291,1265,2020-05-01T19:00:00Z,,,,7441,28,229,2698,74475,74475,2927,74475,10,39,15dad41ede82c01be5a9e3646940bfba6b67862e,0,0,0,0,0,
20200501,MS,7212,64336,,651,1226,160,,75,,3413,B,4/30/2020 00:00,2020-04-30T00:00:00Z,04/29 20:00,281,1226,2020-04-30T00:00:00Z,,,,7212,28,397,4811,71548,71548,5208,71548,20,51,3486b3d6a5f50a08cc95b72570fe3409faa912d7,0,0,0,0,0,
20200430,MS,6815,59525,,639,1175,146,,72,,3413,B,4/29/2020 19:00,2020-04-29T19:00:00Z,04/29 15:00,261,1175,2020-04-29T19:00:00Z,,,,6815,28,246,0,66340,66340,246,66340,11,49,a5f8d0403b51200aac6a7bc27149e4e7cd275242,0,0,0,0,0,
20200429,MS,6569,59525,,677,1126,151,,69,,3413,B,4/28/2020 19:00,2020-04-28T19:00:00Z,04/28 15:00,250,1126,2020-04-28T19:00:00Z,,,,,28,227,1455,66094,66094,1682,66094,11,38,e9ecc1f582039140a450c7337ed1c4058cdda3e3,0,0,0,0,0,
20200428,MS,6342,58070,,639,1088,162,,77,,,B,4/27/2020 19:00,2020-04-27T19:00:00Z,04/27 15:00,239,1088,2020-04-27T19:00:00Z,,,,,28,248,702,64412,64412,950,64412,10,28,286249e7fcf5a26e03172267359bfec7eae20faf,0,0,0,0,0,
20200427,MS,6094,57368,,590,1060,142,,71,,,B,4/26/2020 19:00,2020-04-26T19:00:00Z,04/26 15:00,229,1060,2020-04-26T19:00:00Z,,,,,28,183,2491,63462,63462,2674,63462,2,59,e08de97725e6ceb91e54e585f6cb30a53c3937b8,0,0,0,0,0,
20200426,MS,5911,54877,,644,1001,146,,67,,,B,4/25/2020 00:00,2020-04-25T00:00:00Z,04/24 20:00,227,1001,2020-04-25T00:00:00Z,,,,,28,193,1638,60788,60788,1831,60788,6,5,fa6973cd9d02f7edc2d62e98c02e4641ef1d00c3,0,0,0,0,0,
20200425,MS,5718,53239,,649,996,152,,78,,,B,4/24/2020 19:00,2020-04-24T19:00:00Z,04/24 15:00,221,996,2020-04-24T19:00:00Z,,,,,28,284,3003,58957,58957,3287,58957,12,26,a6b818bebbae30b5abed902f3132e745813bbcb7,0,0,0,0,0,
20200424,MS,5434,50236,,586,970,148,,74,,,A,4/23/2020 19:00,2020-04-23T19:00:00Z,04/23 15:00,209,970,2020-04-23T19:00:00Z,,,,,28,281,0,55670,55670,281,55670,8,24,8f7c0ab91516dceddfdb14b37ca81214c93c13ef,0,0,0,0,0,
20200423,MS,5153,50236,,595,946,156,,78,,,A,4/22/2020 19:00,2020-04-22T19:00:00Z,04/22 15:00,201,946,2020-04-22T19:00:00Z,,,,,28,259,1295,55389,55389,1554,55389,8,36,a6d478d32a0bcbb9017c8010c023873a9e800b5b,0,0,0,0,0,
20200422,MS,4894,48941,,628,910,162,,86,,,A,4/21/2020 19:00,2020-04-21T19:00:00Z,04/21 15:00,193,910,2020-04-21T19:00:00Z,,,,,28,178,1293,53835,53835,1471,53835,10,52,8e2ad23e96708ca9da4561753b6781ee0964f3fa,0,0,0,0,0,
20200421,MS,4716,47648,,548,858,146,,89,,,A,4/20/2020 19:00,2020-04-20T19:00:00Z,04/20 15:00,183,858,2020-04-20T19:00:00Z,,,,,28,204,726,52364,52364,930,52364,14,39,17cd983d8b6e1940f478fd36a2a4a744e00315db,0,0,0,0,0,
20200420,MS,4512,46922,,548,819,146,,89,,,A,4/19/2020 19:00,2020-04-19T19:00:00Z,04/19 15:00,169,819,2020-04-19T19:00:00Z,,,,,28,238,12131,51434,51434,12369,51434,10,11,f856308b1420595393996582ac1ee13fa7edde1a,0,0,0,0,0,
20200419,MS,4274,34791,,,808,138,,79,,,A,4/18/2020 19:00,2020-04-18T19:00:00Z,04/18 15:00,159,808,2020-04-18T19:00:00Z,,,,,28,300,0,39065,39065,300,39065,7,26,a14b3c6e72fb888e4a392ba3ef1a0a42c8599dbc,0,0,0,0,0,
20200418,MS,3974,34791,,,782,154,,99,,,A,4/17/2020 19:00,2020-04-17T19:00:00Z,04/17 15:00,152,782,2020-04-17T19:00:00Z,,,,,28,181,0,38765,38765,181,38765,12,46,a2ba31ed673f0f06ab8aa93d6f0dae615ddeb49d,0,0,0,0,0,
20200417,MS,3793,34791,,,736,154,,99,,,A,4/16/2020 19:00,2020-04-16T19:00:00Z,04/16 15:00,140,736,2020-04-16T19:00:00Z,,,,,28,169,0,38584,38584,169,38584,11,54,24cfbe57631470754565a4d31fe5f6323b54def5,0,0,0,0,0,
20200416,MS,3624,34791,,,682,154,,99,,,A,4/15/2020 19:00,2020-04-15T19:00:00Z,04/15 15:00,129,682,2020-04-15T19:00:00Z,,,,,28,264,0,38415,38415,264,38415,7,37,7a88f1ec972066b7b67948285cbcc43b39df6ef3,0,0,0,0,0,
20200415,MS,3360,34791,,,645,154,,99,,,A,4/14/2020 19:00,2020-04-14T19:00:00Z,04/14 15:00,122,645,2020-04-14T19:00:00Z,,,,,28,273,0,38151,38151,273,38151,11,49,e2ccb6faf3083da2a90c76db184a4a544b31c293,0,0,0,0,0,
20200414,MS,3087,34791,,,596,154,,99,,,A,4/13/2020 19:00,2020-04-13T19:00:00Z,04/13 15:00,111,596,2020-04-13T19:00:00Z,,,,,28,145,6749,37878,37878,6894,37878,13,47,62a7af9395aa20d767821635cb0cd35add59cc27,0,0,0,0,0,
20200413,MS,2942,28042,,,549,124,,84,,,A,4/13/2020 00:00,2020-04-13T00:00:00Z,04/12 20:00,98,549,2020-04-13T00:00:00Z,,,,,28,161,9410,30984,30984,9571,30984,2,1,8deffd64f3d14dfaa0b1c5ea21542b1cf72f5985,0,0,0,0,0,
20200412,MS,2781,18632,,,548,,,,,,A,4/11/2020 19:00,2020-04-11T19:00:00Z,04/11 15:00,96,548,2020-04-11T19:00:00Z,,,,,28,139,0,21413,21413,139,21413,3,20,3351b28f98ff054edadeb1e873c799eb491a0b86,0,0,0,0,0,
20200411,MS,2642,18632,,,528,,,,,,A,4/10/2020 19:00,2020-04-10T19:00:00Z,04/10 15:00,93,528,2020-04-10T19:00:00Z,,,,,28,173,0,21274,21274,173,21274,11,46,38d962e9d247fb82bc953209bf4ebbb3bfb84f7c,0,0,0,0,0,
20200410,MS,2469,18632,,,482,,,,,,A,4/9/2020 19:00,2020-04-09T19:00:00Z,04/09 15:00,82,482,2020-04-09T19:00:00Z,,,,,28,209,0,21101,21101,209,21101,6,41,ae764a35c3d56a8d13f932b6f04ccb7d7755a24d,0,0,0,0,0,
20200409,MS,2260,18632,,,441,,,,,,A,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,76,441,2020-04-08T00:00:00Z,,,,,28,257,0,20892,20892,257,20892,9,31,124f27147f542a9824d85cdf6c31a875ed665f96,0,0,0,0,0,
20200408,MS,2003,18632,,,410,,,,,,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,67,410,2020-04-07T19:00:00Z,,,,,28,88,0,20635,20635,88,20635,8,33,a3b3d2c3ae98e596c1ea7542d375cbb1b10dbe83,0,0,0,0,0,
20200407,MS,1915,18632,,,377,,,,,,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,59,377,2020-04-07T19:00:00Z,,,,,28,177,0,20547,20547,177,20547,8,-98,2b1bf007362dfc0a874465ef1db9abdaa8536ac6,0,0,0,0,0,
20200406,MS,1738,18632,,,475,,,,,,A,4/6/2020 16:33,2020-04-06T16:33:00Z,04/06 12:33,51,475,2020-04-06T16:33:00Z,,,,,28,100,13052,20370,20370,13152,20370,8,0,0d552490a242a090da7a5a3241f9ac09367cb6c3,0,0,0,0,0,
20200405,MS,1638,5580,,,475,,,,,,B,4/4/2020 19:00,2020-04-04T19:00:00Z,04/04 15:00,43,475,2020-04-04T19:00:00Z,,,,,28,183,447,7218,7218,630,7218,8,39,8bac837d8c46010d25a333afb98c812363466257,0,0,0,0,0,
20200404,MS,1455,5133,,,436,,,,,,B,4/3/2020 19:00,2020-04-03T19:00:00Z,04/03 15:00,35,436,2020-04-03T19:00:00Z,,,,,28,97,380,6588,6588,477,6588,6,16,5b873dd6b57555291233dea46b0d093d1f5f3f7d,0,0,0,0,0,
20200403,MS,1358,4753,,,420,,,,,,B,4/2/2020 19:00,2020-04-02T19:00:00Z,04/02 15:00,29,420,2020-04-02T19:00:00Z,,,,,28,181,0,6111,6111,181,6111,3,60,03cfe907788a0674b8983ebfd6a0915dee8f4921,0,0,0,0,0,
20200402,MS,1177,4753,,,360,,,,,,B,4/1/2020 19:00,2020-04-01T19:00:00Z,04/01 15:00,26,360,2020-04-01T19:00:00Z,,,,,28,104,1041,5930,5930,1145,5930,4,28,3dfd45e2c9de74708a4a1468f2a3f2000f76ffe8,0,0,0,0,0,
20200401,MS,1073,3712,,,332,,,,,,B,3/31/2020 19:00,2020-03-31T19:00:00Z,03/31 15:00,22,332,2020-03-31T19:00:00Z,,,,,28,136,175,4785,4785,311,4785,2,121,0e73542303b583234c85f3d4859bd263ba81f714,0,0,0,0,0,
20200331,MS,937,3537,,,211,,,,,,B,3/30/2020 19:00,2020-03-30T19:00:00Z,03/30 15:00,20,211,2020-03-30T19:00:00Z,,,,,28,90,548,4474,4474,638,4474,4,16,73b9b600b74b0ff45e97b457c396701e4451e51a,0,0,0,0,0,
20200330,MS,847,2989,,,195,,,,,,B,3/29/2020 19:00,2020-03-29T19:00:00Z,03/29 15:00,16,195,2020-03-29T19:00:00Z,,,,,28,89,429,3836,3836,518,3836,2,-40,6a06b0ebb8de9567f66435d33eacab368ca97fe4,0,0,0,0,0,
20200329,MS,758,2560,,,235,,,,,,B,3/28/2020 19:00,2020-03-28T19:00:00Z,03/28 15:00,14,235,2020-03-28T19:00:00Z,,,,,28,95,0,3318,3318,95,3318,1,16,80f3e33c37cea01f94be991f5782e7cf5a8001af,0,0,0,0,0,
20200328,MS,663,2560,,,219,,,,,,B,3/28/2020 00:00,2020-03-28T00:00:00Z,03/27 20:00,13,219,2020-03-28T00:00:00Z,,,,,28,84,0,3223,3223,84,3223,5,34,954451ae40ed8ffcfc5848210d19a89caec0ada1,0,0,0,0,0,
